X,Y,OBJECTID,METER_ID,VENDOR,PAY_POLICY,PRE_PAY,PARK_NO_PAY,GREEN_DOME,TOW_AWAY,STREET_CLEANING,DIR,BLK_NO,STREET,LOCK_,LOCK__,LONGITUDE,LATITUDE,TRAVEL_DIRECTION,FROM_INTERSECTION,TO_INTERSECTION,SPACE_NUMBER,NUMBEROFSPACES,METER_TYPE,HAS_SENSOR,G_DISTRICT,G_PASSPORT_ZONES,G_PM_ZONE,G_SUBZONE,G_ZONE,BASE_RATE,POLE_MOUNT,YOKE,HOUSING_TYPE,HOUSING_MANUFACTURER,SIDEWALKGE,COIN_SLOTLE,METER_CONDITION,PERMIT_RATE,INSTALLED_ON,PURCHASED_DATE,METER_STATE,SPACE_STATE
778779.480720326,2952367.2504649,313,,IPS,08:00AM-08:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,WTC,SUMMER ST,1,,-71.046418,42.348552,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AD,AD,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
778759.957714647,2952378.44394042,314,,IPS,08:00AM-08:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,WTC,SUMMER ST,1,,-71.04649,42.348583,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AD,AD,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
778740.701171637,2952390.36770612,315,,IPS,08:00AM-08:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,WTC,SUMMER ST,1,,-71.046561,42.348616,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AD,AD,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
778721.442711636,2952402.65590636,316,,IPS,08:00AM-08:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,WTC,SUMMER ST,1,,-71.046632,42.34865,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AD,AD,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
778702.456526861,2952414.58114101,317,,IPS,08:00AM-08:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,WTC,SUMMER ST,1,,-71.046702,42.348683,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AD,AD,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
778683.198107541,2952426.86937337,318,,IPS,08:00AM-08:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,WTC,SUMMER ST,1,,-71.046773,42.348717,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AD,AD,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
778663.939708695,2952439.15762188,319,,IPS,08:00AM-08:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,WTC,SUMMER ST,1,,-71.046844,42.348751,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AD,AD,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
778644.953583807,2952451.08290417,320,,IPS,08:00AM-08:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,WTC,SUMMER ST,1,,-71.046914,42.348784,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AD,AD,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
778625.695225596,2952463.3711848,321,,IPS,08:00AM-08:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,WTC,SUMMER ST,1,,-71.046985,42.348818,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AD,AD,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
778606.438823134,2952475.29506329,322,,IPS,08:00AM-08:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,WTC,SUMMER ST,1,,-71.047056,42.348851,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AD,AD,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
778587.450822935,2952487.58481151,323,,IPS,08:00AM-08:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,WTC,SUMMER ST,1,,-71.047126,42.348885,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AD,AD,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
778568.192525879,2952499.87314047,324,,IPS,08:00AM-08:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,WTC,SUMMER ST,1,,-71.047197,42.348919,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AD,AD,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
778548.936183617,2952511.79706725,325,,IPS,08:00AM-08:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,WTC,SUMMER ST,1,,-71.047268,42.348952,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AD,AD,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
778529.948244154,2952524.08686309,326,,IPS,08:00AM-08:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,WTC,SUMMER ST,1,,-71.047338,42.348986,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AD,AD,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
778510.691941977,2952536.010822,327,,IPS,08:00AM-08:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,WTC,SUMMER ST,1,,-71.047409,42.349019,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AD,AD,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
778491.433726445,2952548.29921542,328,,IPS,08:00AM-08:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,WTC,SUMMER ST,1,,-71.04748,42.349053,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AD,AD,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
778472.447780773,2952560.22464055,329,,IPS,08:00AM-08:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,WTC,SUMMER ST,1,,-71.04755,42.349086,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AD,AD,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
778453.189605802,2952572.5130661,330,,IPS,08:00AM-08:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,WTC,SUMMER ST,1,,-71.047621,42.34912,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AD,AD,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
778426.72201629,2952516.97955742,331,,IPS,08:00AM-08:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,S,SUMM,SUMMER ST,1,,-71.04772,42.348968,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,47,,0AD,AD,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
778444.348657995,2952506.50460047,332,,IPS,08:00AM-08:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,S,SUMM,SUMMER ST,1,,-71.047655,42.348939,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AD,AD,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
778462.247565731,2952495.66667248,333,,IPS,08:00AM-08:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,S,SUMM,SUMMER ST,1,,-71.047589,42.348909,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AD,AD,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
778479.874239922,2952485.19174284,334,,IPS,08:00AM-08:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,S,SUMM,SUMMER ST,1,,-71.047524,42.34888,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AD,AD,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
778497.502863601,2952474.35240835,335,,IPS,08:00AM-08:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,S,SUMM,SUMMER ST,1,,-71.047459,42.34885,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AD,AD,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
778515.129570171,2952463.87750578,336,,IPS,08:00AM-08:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,S,SUMM,SUMMER ST,1,,-71.047394,42.348821,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AD,AD,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
778533.028544307,2952453.03963302,337,,IPS,08:00AM-08:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,S,SUMM,SUMMER ST,1,,-71.047328,42.348791,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AD,AD,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
778550.655283317,2952442.56475775,338,,IPS,08:00AM-08:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,S,SUMM,SUMMER ST,1,,-71.047263,42.348762,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AD,AD,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
778568.283972919,2952431.72547768,339,,IPS,08:00AM-08:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,S,SUMM,SUMMER ST,1,,-71.047198,42.348732,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AD,AD,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
778585.910744295,2952421.25062948,340,,IPS,08:00AM-08:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,S,SUMM,SUMMER ST,1,,-71.047133,42.348703,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AD,AD,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
778603.809784904,2952410.41281196,341,,IPS,08:00AM-08:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,S,SUMM,SUMMER ST,1,,-71.047067,42.348673,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AD,AD,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
778621.436588719,2952399.93799105,342,,IPS,08:00AM-08:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,S,SUMM,SUMMER ST,1,,-71.047002,42.348644,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AD,AD,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
778639.065344259,2952389.09876542,343,,IPS,08:00AM-08:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,S,SUMM,SUMMER ST,1,,-71.046937,42.348614,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AD,AD,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
778656.69218044,2952378.6239716,344,,IPS,08:00AM-08:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,S,SUMM,SUMMER ST,1,,-71.046872,42.348585,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AD,AD,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
778674.591287524,2952367.7862093,345,,IPS,08:00AM-08:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,S,SUMM,SUMMER ST,1,,-71.046806,42.348555,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AD,AD,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
778692.218156129,2952357.31144279,346,,IPS,08:00AM-08:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,S,SUMM,SUMMER ST,1,,-71.046741,42.348526,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AD,AD,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
778709.846977606,2952346.47227153,347,,IPS,08:00AM-08:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,S,SUMM,SUMMER ST,1,,-71.046676,42.348496,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AD,AD,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
779840.351397753,2951489.90588896,348,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,SUMM,D STREET,1,,-71.042511,42.346129,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,50,,0AD,AD,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
779827.449877113,2951475.98841144,349,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,SUMM,D STREET,1,,-71.042559,42.346091,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AD,AD,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
779814.01549907,2951460.61037,350,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,SUMM,D STREET,1,,-71.042609,42.346049,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AD,AD,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
779799.51346302,2951442.67561266,351,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,SUMM,D STREET,1,,-71.042663,42.346,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AD,AD,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
779786.413849607,2951415.27324322,352,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,SUMM,D STREET,1,,-71.042712,42.345925,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AD,AD,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
779773.800166056,2951398.07748368,353,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,SUMM,D STREET,1,,-71.042759,42.345878,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AD,AD,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
779756.859227449,2951381.22296557,354,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,SUMM,D STREET,1,,-71.042822,42.345832,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AD,AD,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
779742.899710283,2951362.92672463,355,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,SUMM,D STREET,1,,-71.042874,42.345782,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AD,AD,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
779701.295261055,2951307.31066601,356,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,SUMM,D STREET,1,,-71.043029,42.34563,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AD,AD,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
779649.676628023,2951253.82762513,357,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,CLAF,D STREET,1,,-71.043221,42.345484,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,51,,0AD,AD,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
779633.566000715,2951233.33336243,358,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,CLAF,D STREET,1,,-71.043281,42.345428,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AD,AD,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
779617.455344602,2951212.83911128,359,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,CLAF,D STREET,1,,-71.043341,42.345372,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AD,AD,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
779601.344659701,2951192.3448716,360,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,CLAF,D STREET,1,,-71.043401,42.345316,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AD,AD,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
779582.520867348,2951173.65826395,361,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,CLAF,D STREET,1,,-71.043471,42.345265,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AD,AD,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
779566.408173561,2951153.52846716,362,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,CLAF,D STREET,1,,-71.043531,42.34521,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AD,AD,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
779553.012432486,2951130.86222166,363,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,CLAF,D STREET,1,,-71.043581,42.345148,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AD,AD,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
779536.901632518,2951110.36802803,364,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,CLAF,D STREET,1,,-71.043641,42.345092,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AD,AD,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
779520.790803775,2951089.87384591,365,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,CLAF,D STREET,1,,-71.043701,42.345036,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AD,AD,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
779504.679946288,2951069.3796753,366,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,CLAF,D STREET,1,,-71.043761,42.34498,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AD,AD,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
779488.298725918,2951048.88407034,367,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,CLAF,D STREET,1,,-71.043822,42.344924,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AD,AD,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
779472.18781063,2951028.38992295,368,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,CLAF,D STREET,1,,-71.043882,42.344868,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AD,AD,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
779456.076866552,2951007.89578702,369,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,CLAF,D STREET,1,,-71.043942,42.344812,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AD,AD,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
779439.965893686,2950987.4016626,370,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,CLAF,D STREET,1,,-71.044002,42.344756,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AD,AD,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
779423.854892075,2950966.90754968,371,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,CLAF,D STREET,1,,-71.044062,42.3447,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AD,AD,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
779407.743861735,2950946.41344829,372,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,CLAF,D STREET,1,,-71.044122,42.344644,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AD,AD,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
779391.632802546,2950925.91935839,373,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,CLAF,D STREET,1,,-71.044182,42.344588,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AD,AD,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
779375.521714628,2950905.42528003,374,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,CLAF,D STREET,1,,-71.044242,42.344532,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AD,AD,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
779359.410597906,2950884.93121316,375,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,CLAF,D STREET,1,,-71.044302,42.344476,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AD,AD,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
779340.331593782,2950863.32801904,376,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,CLAF,D STREET,1,,-71.044373,42.344417,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AD,AD,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
